Area,Date,Cases,Deaths
Centro,2020-09-22,5687,257
Centro,2020-09-23,5760,257
Centro,2020-09-24,5833,258
Centro,2020-09-25,5885,259
Centro,2020-09-26,5947,260
Centro,2020-09-27,6017,262
Centro,2020-09-28,6060,262
Centro,2020-09-29,6076,263
Centro,2020-09-30,6158,263
Centro,2020-10-01,6212,263
Centro,2020-10-02,6294,263
Centro,2020-10-03,6354,265
Centro,2020-10-04,6423,265
Centro,2020-10-05,6468,267
Centro,2020-10-06,6503,268
Centro,2020-10-07,6561,269
Centro,2020-10-08,6662,271
Centro,2020-10-09,6758,272
Centro,2020-10-10,6913,272
Centro,2020-10-11,6995,272
Centro,2020-10-12,7082,272
Centro,2020-10-13,7176,273
Centro,2020-10-14,7348,273
Centro,2020-10-15,7511,275
Centro,2020-10-16,7834,277
Centro,2020-10-17,7983,277
Centro,2020-10-18,8214,277
Centro,2020-10-19,8347,279
Centro,2020-10-20,8546,281
Centro,2020-10-21,8743,283
Centro,2020-10-22,9024,285
Centro,2020-10-23,9388,290
Centro,2020-10-24,9661,291
Centro,2020-10-25,9951,291
Centro,2020-10-26,10118,296
Centro,2020-10-27,10319,300
Centro,2020-10-28,10877,304
Centro,2020-10-29,11401,309
Centro,2020-10-30,11735,312
Centro,2020-10-31,12287,314
Centro,2020-11-01,12717,317
Centro,2020-11-02,13050,323
Centro,2020-11-03,13342,328
Centro,2020-11-04,13860,333
Centro,2020-11-05,14369,341
Centro,2020-11-06,15045,349
Centro,2020-11-07,15757,352
Centro,2020-11-08,16347,356
Centro,2020-11-09,16726,361
Centro,2020-11-10,17016,372
Centro,2020-11-11,17759,389
Centro,2020-11-12,18508,395
Centro,2020-11-13,19134,403
Centro,2020-11-14,19849,411
Centro,2020-11-15,20562,422
Centro,2020-11-16,21053,433
Centro,2020-11-17,21406,444
Centro,2020-11-18,22197,454
Centro,2020-11-19,22921,466
Centro,2020-11-20,23720,478
Centro,2020-11-21,24376,487
Centro,2020-11-22,25013,499
Centro,2020-11-23,25503,509
Centro,2020-11-24,25949,521
Centro,2020-11-25,26455,531
Centro,2020-11-26,27419,537
Centro,2020-11-27,28050,545
Centro,2020-11-28,28825,556
Centro,2020-11-29,29269,564
Centro,2020-11-30,29676,570
Centro,2020-12-01,30025,583
Centro,2020-12-02,30426,590
Centro,2020-12-03,30870,607
Centro,2020-12-04,31496,621
Centro,2020-12-05,32362,629
Centro,2020-12-06,32862,643
Centro,2020-12-07,33154,657
Centro,2020-12-08,33572,670
Centro,2020-12-09,34127,683
Centro,2020-12-10,34571,697
Centro,2020-12-11,35358,713
Centro,2020-12-12,36096,734
Centro,2020-12-13,36616,752
Centro,2020-12-14,36871,776
Centro,2020-12-15,37307,794
Centro,2020-12-16,38147,808
Centro,2020-12-17,38878,823
Centro,2020-12-18,39552,835
Centro,2020-12-19,40348,845
Centro,2020-12-20,40891,866
Centro,2020-12-21,41243,872
Centro,2020-12-22,41671,889
Centro,2020-12-23,42462,903
Centro,2020-12-24,43272,916
Centro,2020-12-25,43892,926
Centro,2020-12-26,44040,934
Centro,2020-12-27,44319,945
Centro,2020-12-28,44615,959
Centro,2020-12-29,45243,968
Centro,2020-12-30,46306,980
Centro,2020-12-31,47721,996
Centro,2021-01-01,49195,1006
Centro,2021-01-02,49642,1020
Centro,2021-01-03,50247,1030
Centro,2021-01-04,50891,1045
Centro,2021-01-05,51736,1062
Centro,2021-01-06,53668,1076
Centro,2021-01-07,55523,1093
Centro,2021-01-08,57486,1119
Centro,2021-01-09,59560,1144
Centro,2021-01-10,60922,1169
Centro,2021-01-11,61919,1197
Centro,2021-01-12,63048,1233
Centro,2021-01-13,65184,1269
Centro,2021-01-14,67312,1298
Centro,2021-01-15,69353,1332
Centro,2021-01-16,71489,1360
Centro,2021-01-17,73351,1402
Centro,2021-01-18,74568,1440
Centro,2021-01-19,76173,1495
Centro,2021-01-20,78953,1539
Centro,2021-01-21,81492,1598
Centro,2021-01-22,84162,1646
Centro,2021-01-23,87095,1711
Centro,2021-01-24,89314,1765
Centro,2021-01-25,90357,1821
Centro,2021-01-26,91764,1876
Centro,2021-01-27,94073,1942
Centro,2021-01-28,96809,2008
Centro,2021-01-29,98651,2061
Centro,2021-01-30,101150,2124
Centro,2021-01-31,102535,2201
Centro,2021-02-01,103094,2252
Centro,2021-02-02,104034,2307
Centro,2021-02-03,105421,2353
Centro,2021-02-04,106539,2391
Centro,2021-02-05,107589,2433
Centro,2021-02-06,108549,2481
Centro,2021-02-07,109225,2521
Centro,2021-02-08,109402,2559
Centro,2021-02-09,109841,2593
Centro,2021-02-10,110616,2624
Centro,2021-02-11,111134,2646
Centro,2021-02-12,111561,2678
Centro,2021-02-13,112051,2703
Centro,2021-02-14,112296,2730
Centro,2021-02-15,112394,2745
Centro,2021-02-16,112694,2765
Centro,2021-02-17,113061,2786
Centro,2021-02-18,113348,2803
Centro,2021-02-19,113635,2816
Centro,2021-02-20,113849,2829
Centro,2021-02-21,114051,2844
Centro,2021-02-22,114099,2859
Centro,2021-02-23,114245,2870
Centro,2021-02-24,114443,2877
Centro,2021-02-25,114580,2882
Centro,2021-02-26,114720,2895
Centro,2021-02-27,114860,2900
Centro,2021-02-28,114957,2905
Centro,2021-03-01,114984,2915
Centro,2021-03-02,115057,2922
Centro,2021-03-03,115175,2926
Centro,2021-03-04,115286,2932
Centro,2021-03-05,115404,2935
Centro,2021-03-06,115529,2941
Centro,2021-03-07,115629,2947
Centro,2021-03-08,115648,2951
Centro,2021-03-09,115711,2957
Centro,2021-03-10,115832,2962
Centro,2021-03-11,115921,2962
Centro,2021-03-12,115990,2964
Centro,2021-03-13,116104,2966
Centro,2021-03-14,116219,2970
Centro,2021-03-15,116241,2972
Centro,2021-03-16,116305,2976
Centro,2021-03-17,116389,2977
Centro,2021-03-18,116440,2979
Centro,2021-03-19,116544,2983
Lisboa (LVT),2020-02-26,0,0
Lisboa (LVT),2020-02-27,0,0
Lisboa (LVT),2020-02-28,0,0
Lisboa (LVT),2020-02-29,0,0
Lisboa (LVT),2020-03-01,0,0
Lisboa (LVT),2020-03-02,0,0
Lisboa (LVT),2020-03-03,1,0
Lisboa (LVT),2020-03-04,2,0
Lisboa (LVT),2020-03-05,3,0
Lisboa (LVT),2020-03-06,4,0
Lisboa (LVT),2020-03-07,5,0
Lisboa (LVT),2020-03-08,6,0
Lisboa (LVT),2020-03-09,9,0
Lisboa (LVT),2020-03-10,10,0
Lisboa (LVT),2020-03-11,17,0
Lisboa (LVT),2020-03-12,23,0
Lisboa (LVT),2020-03-13,46,0
Lisboa (LVT),2020-03-14,73,0
Lisboa (LVT),2020-03-15,116,0
Lisboa (LVT),2020-03-16,142,0
Lisboa (LVT),2020-03-17,180,1
Lisboa (LVT),2020-03-18,243,1
Lisboa (LVT),2020-03-19,278,2
Lisboa (LVT),2020-03-20,361,2
Lisboa (LVT),2020-03-21,448,3
Lisboa (LVT),2020-03-22,534,4
Lisboa (LVT),2020-03-23,737,8
Lisboa (LVT),2020-03-24,852,12
Lisboa (LVT),2020-03-25,992,12
Lisboa (LVT),2020-03-26,1082,18
Lisboa (LVT),2020-03-27,1110,24
Lisboa (LVT),2020-03-28,1287,27
Lisboa (LVT),2020-03-29,1478,28
Lisboa (LVT),2020-03-30,1577,30
Lisboa (LVT),2020-03-31,1799,35
Lisboa (LVT),2020-04-01,1998,38
Lisboa (LVT),2020-04-02,2207,44
Lisboa (LVT),2020-04-03,2347,51
Lisboa (LVT),2020-04-04,2513,54
Lisboa (LVT),2020-04-05,2904,58
Lisboa (LVT),2020-04-06,3070,60
Lisboa (LVT),2020-04-07,3185,64
Lisboa (LVT),2020-04-08,3424,68
Lisboa (LVT),2020-04-09,3451,72
Lisboa (LVT),2020-04-10,3821,78
Lisboa (LVT),2020-04-11,3834,87
Lisboa (LVT),2020-04-12,3841,91
Lisboa (LVT),2020-04-13,3896,96
Lisboa (LVT),2020-04-14,3994,102
Lisboa (LVT),2020-04-15,4102,111
Lisboa (LVT),2020-04-16,4237,115
Lisboa (LVT),2020-04-17,4302,119
Lisboa (LVT),2020-04-18,4438,124
Lisboa (LVT),2020-04-19,4500,126
Lisboa (LVT),2020-04-20,4709,130
Lisboa (LVT),2020-04-21,4896,133
Lisboa (LVT),2020-04-22,5093,138
Lisboa (LVT),2020-04-23,5194,146
Lisboa (LVT),2020-04-24,5277,160
Lisboa (LVT),2020-04-25,5435,170
Lisboa (LVT),2020-04-26,5531,175
Lisboa (LVT),2020-04-27,5556,179
Lisboa (LVT),2020-04-28,5593,185
Lisboa (LVT),2020-04-29,5695,195
Lisboa (LVT),2020-04-30,5815,199
Lisboa (LVT),2020-05-01,5939,202
Lisboa (LVT),2020-05-02,6047,205
Lisboa (LVT),2020-05-03,6047,210
Lisboa (LVT),2020-05-04,6136,218
Lisboa (LVT),2020-05-05,6241,223
Lisboa (LVT),2020-05-06,6641,226
Lisboa (LVT),2020-05-07,6935,230
Lisboa (LVT),2020-05-08,7093,233
Lisboa (LVT),2020-05-09,7166,238
Lisboa (LVT),2020-05-10,7242,243
Lisboa (LVT),2020-05-11,7316,248
Lisboa (LVT),2020-05-12,7494,254
Lisboa (LVT),2020-05-13,7647,257
Lisboa (LVT),2020-05-14,7767,259
Lisboa (LVT),2020-05-15,7951,262
Lisboa (LVT),2020-05-16,8097,267
Lisboa (LVT),2020-05-17,8235,273
Lisboa (LVT),2020-05-18,8361,279
Lisboa (LVT),2020-05-19,8490,282
Lisboa (LVT),2020-05-20,8688,289
Lisboa (LVT),2020-05-21,8878,297
Lisboa (LVT),2020-05-22,9106,300
Lisboa (LVT),2020-05-23,9292,309
Lisboa (LVT),2020-05-24,9423,316
Lisboa (LVT),2020-05-25,9567,322
Lisboa (LVT),2020-05-26,9778,325
Lisboa (LVT),2020-05-27,10055,335
Lisboa (LVT),2020-05-28,10320,340
Lisboa (LVT),2020-05-29,10643,346
Lisboa (LVT),2020-05-30,10874,354
Lisboa (LVT),2020-05-31,11142,357
Lisboa (LVT),2020-06-01,11335,363
Lisboa (LVT),2020-06-02,11493,370
Lisboa (LVT),2020-06-03,11828,380
Lisboa (LVT),2020-06-04,12137,383
Lisboa (LVT),2020-06-05,12473,387
Lisboa (LVT),2020-06-06,12818,395
Lisboa (LVT),2020-06-07,13073,398
Lisboa (LVT),2020-06-08,13222,403
Lisboa (LVT),2020-06-09,13608,408
Lisboa (LVT),2020-06-10,13878,412
Lisboa (LVT),2020-06-11,14161,417
Lisboa (LVT),2020-06-12,14407,417
Lisboa (LVT),2020-06-13,14622,422
Lisboa (LVT),2020-06-14,14828,427
Lisboa (LVT),2020-06-15,15128,429
Lisboa (LVT),2020-06-16,15364,431
Lisboa (LVT),2020-06-17,15646,432
Lisboa (LVT),2020-06-18,15971,433
Lisboa (LVT),2020-06-19,16255,435
Lisboa (LVT),2020-06-20,16537,435
Lisboa (LVT),2020-06-21,16762,436
Lisboa (LVT),2020-06-22,16926,440
Lisboa (LVT),2020-06-23,17225,446
Lisboa (LVT),2020-06-24,17527,449
Lisboa (LVT),2020-06-25,17767,453
Lisboa (LVT),2020-06-26,18106,457
Lisboa (LVT),2020-06-27,18361,463
Lisboa (LVT),2020-06-28,18752,465
Lisboa (LVT),2020-06-29,18977,468
Lisboa (LVT),2020-06-30,19195,473
Lisboa (LVT),2020-07-01,19452,475
Lisboa (LVT),2020-07-02,19775,480
Lisboa (LVT),2020-07-03,20156,491
Lisboa (LVT),2020-07-04,20473,498
Lisboa (LVT),2020-07-05,20727,504
Lisboa (LVT),2020-07-06,20922,507
Lisboa (LVT),2020-07-07,21129,513
Lisboa (LVT),2020-07-08,21456,514
Lisboa (LVT),2020-07-09,21784,527
Lisboa (LVT),2020-07-10,22126,527
Lisboa (LVT),2020-07-11,22385,535
Lisboa (LVT),2020-07-12,22611,540
Lisboa (LVT),2020-07-13,22865,541
Lisboa (LVT),2020-07-14,23008,547
Lisboa (LVT),2020-07-15,23296,550
Lisboa (LVT),2020-07-16,23570,553
Lisboa (LVT),2020-07-17,23806,555
Lisboa (LVT),2020-07-18,24047,557
Lisboa (LVT),2020-07-19,24261,562
Lisboa (LVT),2020-07-20,24369,564
Lisboa (LVT),2020-07-21,24470,570
Lisboa (LVT),2020-07-22,24685,574
Lisboa (LVT),2020-07-23,24857,576
Lisboa (LVT),2020-07-24,25110,582
Lisboa (LVT),2020-07-25,25293,585
Lisboa (LVT),2020-07-26,25448,586
Lisboa (LVT),2020-07-27,25549,588
Lisboa (LVT),2020-07-28,25617,591
Lisboa (LVT),2020-07-29,25763,594
Lisboa (LVT),2020-07-30,25939,596
Lisboa (LVT),2020-07-31,26067,604
Lisboa (LVT),2020-08-01,26231,605
Lisboa (LVT),2020-08-02,26323,606
Lisboa (LVT),2020-08-03,26389,606
Lisboa (LVT),2020-08-04,26457,606
Lisboa (LVT),2020-08-05,26573,607
Lisboa (LVT),2020-08-06,26720,608
Lisboa (LVT),2020-08-07,26928,611
Lisboa (LVT),2020-08-08,27041,613
Lisboa (LVT),2020-08-09,27110,617
Lisboa (LVT),2020-08-10,27209,620
Lisboa (LVT),2020-08-11,27281,620
Lisboa (LVT),2020-08-12,27441,621
Lisboa (LVT),2020-08-13,27645,625
Lisboa (LVT),2020-08-14,27794,627
Lisboa (LVT),2020-08-15,27888,629
Lisboa (LVT),2020-08-16,27931,631
Lisboa (LVT),2020-08-17,27997,632
Lisboa (LVT),2020-08-18,28125,637
Lisboa (LVT),2020-08-19,28284,639
Lisboa (LVT),2020-08-20,28454,640
Lisboa (LVT),2020-08-21,28579,643
Lisboa (LVT),2020-08-22,28706,645
Lisboa (LVT),2020-08-23,28753,646
Lisboa (LVT),2020-08-24,28816,649
Lisboa (LVT),2020-08-25,28932,652
Lisboa (LVT),2020-08-26,29146,654
Lisboa (LVT),2020-08-27,29332,656
Lisboa (LVT),2020-08-28,29514,660
Lisboa (LVT),2020-08-29,29663,663
Lisboa (LVT),2020-08-30,29784,663
Lisboa (LVT),2020-08-31,29921,666
Lisboa (LVT),2020-09-01,30040,668
Lisboa (LVT),2020-09-02,30208,671
Lisboa (LVT),2020-09-03,30415,673
Lisboa (LVT),2020-09-04,30609,677
Lisboa (LVT),2020-09-05,30839,681
Lisboa (LVT),2020-09-06,30963,683
Lisboa (LVT),2020-09-07,31048,686
Lisboa (LVT),2020-09-08,31273,687
Lisboa (LVT),2020-09-09,31563,689
Lisboa (LVT),2020-09-10,31802,692
Lisboa (LVT),2020-09-11,32170,694
Lisboa (LVT),2020-09-12,32413,698
Lisboa (LVT),2020-09-13,32732,704
Lisboa (LVT),2020-09-14,33070,705
Lisboa (LVT),2020-09-15,33297,706
Lisboa (LVT),2020-09-16,33587,709
Lisboa (LVT),2020-09-17,33960,711
Lisboa (LVT),2020-09-18,34386,717
Lisboa (LVT),2020-09-19,34825,718
Lisboa (LVT),2020-09-20,35004,728
Lisboa (LVT),2020-09-21,35443,731
Lisboa (LVT),2020-09-22,35641,734
Lisboa (LVT),2020-09-23,36078,737
Lisboa (LVT),2020-09-24,36399,739
Lisboa (LVT),2020-09-25,36904,742
Lisboa (LVT),2020-09-26,37376,748
Lisboa (LVT),2020-09-27,37628,753
Lisboa (LVT),2020-09-28,37816,754
Lisboa (LVT),2020-09-29,38294,759
Lisboa (LVT),2020-09-30,38692,765
Lisboa (LVT),2020-10-01,39107,770
Lisboa (LVT),2020-10-02,39488,775
Lisboa (LVT),2020-10-03,39928,781
Lisboa (LVT),2020-10-04,40244,789
Lisboa (LVT),2020-10-05,40600,796
Lisboa (LVT),2020-10-06,40731,806
Lisboa (LVT),2020-10-07,41225,811
Lisboa (LVT),2020-10-08,41707,814
Lisboa (LVT),2020-10-09,42266,822
Lisboa (LVT),2020-10-10,42812,824
Lisboa (LVT),2020-10-11,43141,830
Lisboa (LVT),2020-10-12,43646,836
Lisboa (LVT),2020-10-13,43986,846
Lisboa (LVT),2020-10-14,44788,850
Lisboa (LVT),2020-10-15,45521,857
Lisboa (LVT),2020-10-16,46246,866
Lisboa (LVT),2020-10-17,47027,871
Lisboa (LVT),2020-10-18,47412,881
Lisboa (LVT),2020-10-19,48161,884
Lisboa (LVT),2020-10-20,48596,890
Lisboa (LVT),2020-10-21,49459,898
Lisboa (LVT),2020-10-22,50395,904
Lisboa (LVT),2020-10-23,51313,913
Lisboa (LVT),2020-10-24,52340,919
Lisboa (LVT),2020-10-25,52832,927
Lisboa (LVT),2020-10-26,53412,940
Lisboa (LVT),2020-10-27,54373,947
Lisboa (LVT),2020-10-28,55478,955
Lisboa (LVT),2020-10-29,56580,967
Lisboa (LVT),2020-10-30,57937,980
Lisboa (LVT),2020-10-31,59343,992
Lisboa (LVT),2020-11-01,60219,1004
Lisboa (LVT),2020-11-02,61064,1021
Lisboa (LVT),2020-11-03,61690,1039
Lisboa (LVT),2020-11-04,63250,1057
Lisboa (LVT),2020-11-05,64374,1077
Lisboa (LVT),2020-11-06,65869,1090
Lisboa (LVT),2020-11-07,67725,1109
Lisboa (LVT),2020-11-08,68798,1123
Lisboa (LVT),2020-11-09,70015,1145
Lisboa (LVT),2020-11-10,70751,1162
Lisboa (LVT),2020-11-11,71936,1181
Lisboa (LVT),2020-11-12,73281,1206
Lisboa (LVT),2020-11-13,75014,1233
Lisboa (LVT),2020-11-14,76577,1250
Lisboa (LVT),2020-11-15,77714,1269
Lisboa (LVT),2020-11-16,80809,1302
Lisboa (LVT),2020-11-17,81621,1323
Lisboa (LVT),2020-11-18,83258,1339
Lisboa (LVT),2020-11-19,84800,1363
Lisboa (LVT),2020-11-20,86605,1378
Lisboa (LVT),2020-11-21,88139,1401
Lisboa (LVT),2020-11-22,88983,1421
Lisboa (LVT),2020-11-23,90035,1447
Lisboa (LVT),2020-11-24,91053,1467
Lisboa (LVT),2020-11-25,92230,1492
Lisboa (LVT),2020-11-26,94012,1518
Lisboa (LVT),2020-11-27,95392,1533
Lisboa (LVT),2020-11-28,96705,1562
Lisboa (LVT),2020-11-29,97684,1584
Lisboa (LVT),2020-11-30,98523,1612
Lisboa (LVT),2020-12-01,99061,1623
Lisboa (LVT),2020-12-02,100000,1646
Lisboa (LVT),2020-12-03,100960,1671
Lisboa (LVT),2020-12-04,102468,1686
Lisboa (LVT),2020-12-05,104448,1706
Lisboa (LVT),2020-12-06,105221,1727
Lisboa (LVT),2020-12-07,106138,1751
Lisboa (LVT),2020-12-08,106896,1773
Lisboa (LVT),2020-12-09,108053,1794
Lisboa (LVT),2020-12-10,109017,1831
Lisboa (LVT),2020-12-11,110635,1863
Lisboa (LVT),2020-12-12,111982,1889
Lisboa (LVT),2020-12-13,113094,1919
Lisboa (LVT),2020-12-14,113871,1951
Lisboa (LVT),2020-12-15,114553,1977
Lisboa (LVT),2020-12-16,115928,2007
Lisboa (LVT),2020-12-17,117216,2035
Lisboa (LVT),2020-12-18,118576,2062
Lisboa (LVT),2020-12-19,119745,2091
Lisboa (LVT),2020-12-20,120724,2113
Lisboa (LVT),2020-12-21,121435,2130
Lisboa (LVT),2020-12-22,122074,2156
Lisboa (LVT),2020-12-23,123541,2196
Lisboa (LVT),2020-12-24,124812,2220
Lisboa (LVT),2020-12-25,126275,2243
Lisboa (LVT),2020-12-26,126713,2275
Lisboa (LVT),2020-12-27,127177,2299
Lisboa (LVT),2020-12-28,127846,2319
Lisboa (LVT),2020-12-29,128841,2352
Lisboa (LVT),2020-12-30,130938,2377
Lisboa (LVT),2020-12-31,133739,2392
Lisboa (LVT),2021-01-01,135870,2415
Lisboa (LVT),2021-01-02,137288,2443
Lisboa (LVT),2021-01-03,138520,2479
Lisboa (LVT),2021-01-04,139957,2512
Lisboa (LVT),2021-01-05,141509,2536
Lisboa (LVT),2021-01-06,144842,2563
Lisboa (LVT),2021-01-07,148343,2601
Lisboa (LVT),2021-01-08,152634,2645
Lisboa (LVT),2021-01-09,155643,2689
Lisboa (LVT),2021-01-10,158395,2728
Lisboa (LVT),2021-01-11,160553,2775
Lisboa (LVT),2021-01-12,163754,2843
Lisboa (LVT),2021-01-13,167547,2910
Lisboa (LVT),2021-01-14,171618,2981
Lisboa (LVT),2021-01-15,175898,3046
Lisboa (LVT),2021-01-16,179873,3115
Lisboa (LVT),2021-01-17,184063,3174
Lisboa (LVT),2021-01-18,186706,3244
Lisboa (LVT),2021-01-19,191718,3332
Lisboa (LVT),2021-01-20,197311,3430
Lisboa (LVT),2021-01-21,202712,3515
Lisboa (LVT),2021-01-22,208695,3626
Lisboa (LVT),2021-01-23,214830,3748
Lisboa (LVT),2021-01-24,218997,3873
Lisboa (LVT),2021-01-25,222108,3986
Lisboa (LVT),2021-01-26,227893,4131
Lisboa (LVT),2021-01-27,235498,4267
Lisboa (LVT),2021-01-28,244119,4409
Lisboa (LVT),2021-01-29,251242,4546
Lisboa (LVT),2021-01-30,257203,4682
Lisboa (LVT),2021-01-31,262037,4835
Lisboa (LVT),2021-02-01,265407,4984
Lisboa (LVT),2021-02-02,267927,5100
Lisboa (LVT),2021-02-03,272471,5230
Lisboa (LVT),2021-02-04,276464,5349
Lisboa (LVT),2021-02-05,280114,5491
Lisboa (LVT),2021-02-06,283470,5590
Lisboa (LVT),2021-02-07,284905,5690
Lisboa (LVT),2021-02-08,286665,5790
Lisboa (LVT),2021-02-09,287879,5905
Lisboa (LVT),2021-02-10,290071,5982
Lisboa (LVT),2021-02-11,291917,6068
Lisboa (LVT),2021-02-12,293283,6132
Lisboa (LVT),2021-02-13,294723,6212
Lisboa (LVT),2021-02-14,295431,6287
Lisboa (LVT),2021-02-15,296210,6335
Lisboa (LVT),2021-02-16,296820,6394
Lisboa (LVT),2021-02-17,298044,6465
Lisboa (LVT),2021-02-18,299013,6521
Lisboa (LVT),2021-02-19,299988,6559
Lisboa (LVT),2021-02-20,300758,6595
Lisboa (LVT),2021-02-21,301242,6630
Lisboa (LVT),2021-02-22,301520,6663
Lisboa (LVT),2021-02-23,302013,6699
Lisboa (LVT),2021-02-24,302785,6730
Lisboa (LVT),2021-02-25,303331,6758
Lisboa (LVT),2021-02-26,303741,6786
Lisboa (LVT),2021-02-27,304277,6805
Lisboa (LVT),2021-02-28,304534,6831
Lisboa (LVT),2021-03-01,304772,6846
Lisboa (LVT),2021-03-02,305027,6864
Lisboa (LVT),2021-03-03,305453,6889
Lisboa (LVT),2021-03-04,305829,6900
Lisboa (LVT),2021-03-05,306265,6917
Lisboa (LVT),2021-03-06,306596,6933
Lisboa (LVT),2021-03-07,306776,6946
Lisboa (LVT),2021-03-08,306938,6961
Lisboa (LVT),2021-03-09,307226,6981
Lisboa (LVT),2021-03-10,307517,6988
Lisboa (LVT),2021-03-11,307800,7003
Lisboa (LVT),2021-03-12,308030,7011
Lisboa (LVT),2021-03-13,308238,7024
Lisboa (LVT),2021-03-14,308480,7030
Lisboa (LVT),2021-03-15,308571,7037
Lisboa (LVT),2021-03-16,308718,7045
Lisboa (LVT),2021-03-17,308963,7055
Lisboa (LVT),2021-03-18,309198,7070
Lisboa (LVT),2021-03-19,309421,7074
Madeira,2020-02-26,0,0
Madeira,2020-02-27,0,0
Madeira,2020-02-28,0,0
Madeira,2020-02-29,0,0
Madeira,2020-03-01,0,0
Madeira,2020-03-02,0,0
Madeira,2020-03-03,0,0
Madeira,2020-03-04,0,0
Madeira,2020-03-05,0,0
Madeira,2020-03-06,0,0
Madeira,2020-03-07,0,0
Madeira,2020-03-08,0,0
Madeira,2020-03-09,0,0
Madeira,2020-03-10,0,0
Madeira,2020-03-11,0,0
Madeira,2020-03-12,0,0
Madeira,2020-03-13,0,0
Madeira,2020-03-14,0,0
Madeira,2020-03-15,0,0
Madeira,2020-03-16,0,0
Madeira,2020-03-17,0,0
Madeira,2020-03-18,1,0
Madeira,2020-03-19,1,0
Madeira,2020-03-20,1,0
Madeira,2020-03-21,5,0
Madeira,2020-03-22,7,0
Madeira,2020-03-23,9,0
Madeira,2020-03-24,12,0
Madeira,2020-03-25,16,0
Madeira,2020-03-26,15,0
Madeira,2020-03-27,21,0
Madeira,2020-03-28,31,0
Madeira,2020-03-29,43,0
Madeira,2020-03-30,44,0
Madeira,2020-03-31,46,0
Madeira,2020-04-01,48,0
Madeira,2020-04-02,48,0
Madeira,2020-04-03,50,0
Madeira,2020-04-04,51,0
Madeira,2020-04-05,52,0
Madeira,2020-04-06,52,0
Madeira,2020-04-07,52,0
Madeira,2020-04-08,52,0
Madeira,2020-04-09,53,0
Madeira,2020-04-10,59,0
Madeira,2020-04-11,59,0
Madeira,2020-04-12,59,0
Madeira,2020-04-13,59,0
Madeira,2020-04-14,59,0
Madeira,2020-04-15,59,0
Madeira,2020-04-16,53,0
Madeira,2020-04-17,53,0
Madeira,2020-04-18,54,0
Madeira,2020-04-19,61,0
Madeira,2020-04-20,80,0
Madeira,2020-04-21,85,0
Madeira,2020-04-22,85,0
Madeira,2020-04-23,85,0
Madeira,2020-04-24,85,0
Madeira,2020-04-25,86,0
Madeira,2020-04-26,86,0
Madeira,2020-04-27,86,0
Madeira,2020-04-28,86,0
Madeira,2020-04-29,86,0
Madeira,2020-04-30,86,0
Madeira,2020-05-01,86,0
Madeira,2020-05-02,86,0
Madeira,2020-05-03,86,0
Madeira,2020-05-04,86,0
Madeira,2020-05-05,86,0
Madeira,2020-05-06,86,0
Madeira,2020-05-07,90,0
Madeira,2020-05-08,90,0
Madeira,2020-05-09,90,0
Madeira,2020-05-10,90,0
Madeira,2020-05-11,90,0
Madeira,2020-05-12,90,0
Madeira,2020-05-13,90,0
Madeira,2020-05-14,90,0
Madeira,2020-05-15,90,0
Madeira,2020-05-16,90,0
Madeira,2020-05-17,90,0
Madeira,2020-05-18,90,0
Madeira,2020-05-19,90,0
Madeira,2020-05-20,90,0
Madeira,2020-05-21,90,0
Madeira,2020-05-22,90,0
Madeira,2020-05-23,90,0
Madeira,2020-05-24,90,0
Madeira,2020-05-25,90,0
Madeira,2020-05-26,90,0
Madeira,2020-05-27,90,0
Madeira,2020-05-28,90,0
Madeira,2020-05-29,90,0
Madeira,2020-05-30,90,0
Madeira,2020-05-31,90,0
Madeira,2020-06-01,90,0
Madeira,2020-06-02,91,0
Madeira,2020-06-03,90,0
Madeira,2020-06-04,90,0
Madeira,2020-06-05,90,0
Madeira,2020-06-06,90,0
Madeira,2020-06-07,90,0
Madeira,2020-06-08,90,0
Madeira,2020-06-09,90,0
Madeira,2020-06-10,90,0
Madeira,2020-06-11,90,0
Madeira,2020-06-12,90,0
Madeira,2020-06-13,90,0
Madeira,2020-06-14,90,0
Madeira,2020-06-15,90,0
Madeira,2020-06-16,90,0
Madeira,2020-06-17,90,0
Madeira,2020-06-18,90,0
Madeira,2020-06-19,91,0
Madeira,2020-06-20,91,0
Madeira,2020-06-21,92,0
Madeira,2020-06-22,92,0
Madeira,2020-06-23,92,0
Madeira,2020-06-24,92,0
Madeira,2020-06-25,92,0
Madeira,2020-06-26,92,0
Madeira,2020-06-27,92,0
Madeira,2020-06-28,92,0
Madeira,2020-06-29,92,0
Madeira,2020-06-30,93,0
Madeira,2020-07-01,92,0
Madeira,2020-07-02,92,0
Madeira,2020-07-03,92,0
Madeira,2020-07-04,92,0
Madeira,2020-07-05,93,0
Madeira,2020-07-06,93,0
Madeira,2020-07-07,95,0
Madeira,2020-07-08,95,0
Madeira,2020-07-09,95,0
Madeira,2020-07-10,95,0
Madeira,2020-07-11,95,0
Madeira,2020-07-12,97,0
Madeira,2020-07-13,99,0
Madeira,2020-07-14,99,0
Madeira,2020-07-15,99,0
Madeira,2020-07-16,99,0
Madeira,2020-07-17,99,0
Madeira,2020-07-18,101,0
Madeira,2020-07-19,102,0
Madeira,2020-07-20,102,0
Madeira,2020-07-21,102,0
Madeira,2020-07-22,102,0
Madeira,2020-07-23,102,0
